Date,Open,High,Low,Close,Volume
5/12/2024,0.143728,0.144392,0.13951,0.141069,1444994513
5/13/2024,0.140959,0.15719,0.135809,0.148654,4623486165
5/14/2024,0.148784,0.154985,0.144792,0.145857,3668891632
5/15/2024,0.145867,0.157043,0.144237,0.155992,3199307144
5/16/2024,0.156002,0.159174,0.148783,0.150294,2762724795
5/17/2024,0.150294,0.156744,0.149292,0.155464,2065657736
5/18/2024,0.155464,0.156956,0.151384,0.153046,1471785689
5/19/2024,0.153036,0.156055,0.147459,0.1489,1426102755
5/20/2024,0.148901,0.159971,0.14773,0.159971,2113188523
5/21/2024,0.159981,0.173198,0.159681,0.165267,4634311512
5/22/2024,0.165705,0.174499,0.161707,0.16776,3205423180
5/23/2024,0.16777,0.16922,0.15299,0.161656,2731667886
5/24/2024,0.161858,0.172991,0.155189,0.16322,4747613035
5/25/2024,0.16319,0.170866,0.16261,0.169584,2240920144
5/26/2024,0.169676,0.17481,0.165419,0.167093,2497669171
5/27/2024,0.166867,0.173322,0.16419,0.168488,3859412664
5/28/2024,0.168498,0.169631,0.161453,0.16643,3421551742
5/29/2024,0.16657,0.170489,0.162088,0.164009,2491038937
5/30/2024,0.164118,0.165503,0.156666,0.159214,1806002723
5/31/2024,0.159214,0.162377,0.154233,0.15966,1484412628
6/1/2024,0.15966,0.161489,0.158188,0.160817,763725784.8
6/2/2024,0.160791,0.16124,0.154767,0.156827,964155156.9
6/3/2024,0.156867,0.163346,0.155738,0.158713,1428933097
6/4/2024,0.158693,0.161828,0.157073,0.16046,954066384.6
6/5/2024,0.16074,0.164797,0.160308,0.163566,1292306690
6/6/2024,0.163525,0.165589,0.158346,0.160519,1568869789
6/7/2024,0.160519,0.162089,0.140215,0.148903,1808097564
6/8/2024,0.148895,0.149463,0.14366,0.146274,1792301817
6/9/2024,0.146272,0.149151,0.144914,0.147138,916486583.8
6/10/2024,0.147128,0.147899,0.143281,0.143861,914351543.1
6/11/2024,0.143871,0.14511,0.133772,0.138461,2036466359
6/12/2024,0.138461,0.150577,0.134597,0.146262,2357784783
6/13/2024,0.146262,0.146433,0.140108,0.141803,1398273802
6/14/2024,0.141523,0.14324,0.13188,0.135645,1602531625
6/15/2024,0.135665,0.137375,0.134048,0.136512,1022045765
6/16/2024,0.136582,0.13701,0.134628,0.135871,544616240.2
6/17/2024,0.135951,0.138106,0.126133,0.12989,2137906217
6/18/2024,0.12988,0.13038,0.11312,0.121953,2706352882
6/19/2024,0.122003,0.126711,0.121378,0.123051,1302066930
6/20/2024,0.123021,0.128517,0.121319,0.124342,1385624152
6/21/2024,0.124322,0.125621,0.12136,0.123593,1044385365
6/22/2024,0.123593,0.125488,0.12286,0.12405,663506784.3
6/23/2024,0.124008,0.126253,0.121181,0.126003,800920221.7
6/24/2024,0.126013,0.126023,0.114196,0.117704,1824334995
6/25/2024,0.117754,0.128435,0.117633,0.126177,2319582865
6/26/2024,0.126167,0.128596,0.121821,0.123776,1340905870
6/27/2024,0.123506,0.125719,0.120558,0.125132,1603670926
6/28/2024,0.125172,0.128355,0.121994,0.123465,1745485505
6/29/2024,0.123484,0.131089,0.121847,0.122242,821236745.4
6/30/2024,0.122461,0.124197,0.120329,0.123028,893298364.8
7/1/2024,0.123018,0.127292,0.122718,0.124372,1264087349
7/2/2024,0.124332,0.125156,0.122301,0.12496,1143255964
7/3/2024,0.12485,0.12535,0.116743,0.118418,1177111669
7/4/2024,0.118418,0.118989,0.105773,0.109048,2042011957
7/5/2024,0.109489,0.109778,0.092115,0.105158,3398377932
7/6/2024,0.105168,0.113734,0.104078,0.112893,2790905126
7/7/2024,0.113002,0.114169,0.104731,0.106018,1827340784
7/8/2024,0.105988,0.111162,0.0988921,0.108,1982535571
7/9/2024,0.10799,0.109248,0.10582,0.107318,1368063894
7/10/2024,0.107318,0.110488,0.105743,0.106991,1423398086
7/11/2024,0.107081,0.112377,0.106243,0.106757,1574832150
7/12/2024,0.106777,0.10837,0.10486,0.10705,1476937578
7/13/2024,0.10699,0.112799,0.10696,0.11129,1998171673
7/14/2024,0.111303,0.115013,0.111019,0.115013,1593034331
7/15/2024,0.115101,0.123103,0.114501,0.121941,2372972013
7/16/2024,0.121941,0.12776,0.119055,0.124511,2743882589
7/17/2024,0.124511,0.127687,0.120364,0.122331,2003649918
7/18/2024,0.122291,0.12391,0.117171,0.118566,1899093691
7/19/2024,0.118636,0.126033,0.117425,0.125263,1652095729
7/20/2024,0.125143,0.135828,0.124361,0.134106,3429273853
7/21/2024,0.134106,0.143593,0.126017,0.139938,2957785294
7/22/2024,0.140038,0.142583,0.13592,0.138862,3389679274
7/23/2024,0.138962,0.139229,0.128157,0.130626,2300322845
7/24/2024,0.130506,0.134787,0.127485,0.128937,1695550034
7/25/2024,0.129008,0.129687,0.120051,0.125114,2046118839
7/26/2024,0.125087,0.134786,0.124199,0.13405,1976492585
7/27/2024,0.134069,0.138742,0.130484,0.133906,3113972992
7/28/2024,0.134183,0.134388,0.128127,0.129208,1614950212
7/29/2024,0.129188,0.135044,0.12767,0.128756,1973722959
7/30/2024,0.128856,0.130633,0.123313,0.125682,1518613353
7/31/2024,0.125752,0.127201,0.121286,0.122276,911457805.8
8/1/2024,0.122236,0.12282,0.112192,0.117743,1400654729
8/2/2024,0.117843,0.119888,0.110127,0.111961,1579964689
8/3/2024,0.111901,0.114607,0.105188,0.107622,2035526411
8/4/2024,0.107802,0.109359,0.099135,0.10458,2072576230
8/5/2024,0.1046,0.105931,0.0815692,0.094628,7823207349
8/6/2024,0.094598,0.1014833,0.0940863,0.0971969,2956923830
8/7/2024,0.097287,0.102041,0.0949771,0.0964996,1829869906
8/8/2024,0.0965597,0.105118,0.0935612,0.104521,849005143.7
8/9/2024,0.104851,0.107981,0.101701,0.103932,1164568772
8/10/2024,0.104052,0.105951,0.10291,0.10523,915516711.8
8/11/2024,0.105293,0.110984,0.100901,0.10197,1707220181
8/12/2024,0.10188,0.108119,0.100108,0.106092,1570281375
8/13/2024,0.105962,0.109019,0.1034,0.106313,1500073176
8/14/2024,0.106462,0.106863,0.101551,0.102348,1183192828
8/15/2024,0.102339,0.104939,0.0983887,0.0992779,1250165161
8/16/2024,0.0992989,0.102065,0.0975376,0.100808,1384675277
8/17/2024,0.100901,0.103708,0.099935,0.102499,873802044.6
8/18/2024,0.102539,0.104405,0.1011,0.1011,1067959665
8/19/2024,0.10109,0.101895,0.0986447,0.100472,1386939280
8/20/2024,0.100572,0.105692,0.100475,0.103641,1896567585
8/21/2024,0.103591,0.107927,0.102175,0.106829,1270513358
8/22/2024,0.106893,0.106991,0.104024,0.105365,1049185321
8/23/2024,0.105355,0.114431,0.105087,0.11443,1780950015
8/24/2024,0.11443,0.11546,0.110929,0.110929,2057060222
8/25/2024,0.110999,0.112883,0.107888,0.110519,1327645131
8/26/2024,0.110519,0.111262,0.104452,0.105529,1024259296
8/27/2024,0.105239,0.10652,0.098813,0.10017,1121631968
8/28/2024,0.10018,0.1017998,0.096402,0.099529,1270808267
8/29/2024,0.0993789,0.102552,0.0982969,0.099459,806427016.6
8/30/2024,0.099459,0.102461,0.0969806,0.100777,1553277646
